"id","study_id","sex","race","T_TOCA_breakrule","T_TOCA_harmpro","T_TOCA_breakthg","T_TOCA_takeprop","T_TOCA_fight","T_TOCA_lies","T_TOCA_yell","T_TOCA_stub","T_TOCA_teas","hs"
"FT444","FAST","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"FT445","FAST","female","black",1,0,NA,0,1,0,1,1,0,0
"FT446","FAST","female","black",1,0,NA,1,1,1,1,1,1,0
"FT447","FAST","male","black",0,0,NA,0,1,0,1,1,1,1
"FT448","FAST","female","white",1,0,NA,0,1,1,1,1,1,1
"FT449","FAST","female","black",1,1,NA,1,0,1,0,1,1,0
"FT450","FAST","male","white",1,0,NA,0,1,1,1,1,1,0
"FT451","FAST","female","white",0,0,NA,0,1,0,1,1,0,1
"FT452","FAST","female","white",0,0,NA,0,0,0,0,0,1,1
"FT453","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT454","FAST","male","white",1,1,NA,1,1,1,1,1,1,0
"FT455","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT456","FAST","female","black",1,1,NA,1,1,1,1,1,1,1
"FT457","FAST","female","white",1,0,NA,1,1,1,1,1,1,1
"FT458","FAST","male","black",1,0,NA,1,1,1,1,1,1,0
"FT459","FAST","male","black",1,1,NA,1,1,1,1,1,1,0
"FT460","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT461","FAST","female","white",1,0,NA,0,0,0,1,0,0,0
"FT462","FAST","female","black",1,1,NA,1,1,1,1,1,1,1
"FT463","FAST","male","black",1,0,NA,0,1,1,1,1,1,1
"FT464","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT465","FAST","male","black",1,1,NA,1,1,1,1,1,1,0
"FT466","FAST","male","black",1,0,NA,0,1,0,1,1,1,1
"FT467","FAST","male","white",1,0,NA,1,1,1,1,1,1,1
"FT468","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT470","FAST","male","black",1,0,NA,1,1,1,1,1,1,1
"FT472","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT473","FAST","male","white",1,0,NA,1,1,1,1,1,0,0
"FT474","FAST","female","white",1,1,NA,1,1,1,1,1,1,0
"FT475","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT476","FAST","female","black",1,0,NA,0,1,1,1,0,1,1
"FT477","FAST","male","white",1,0,NA,0,0,1,0,1,1,1
"FT479","FAST","male","white",1,0,NA,0,0,0,1,1,1,1
"FT480","FAST","female","white",1,0,NA,0,0,0,0,1,0,1
"FT481","FAST","female","white",1,1,NA,1,1,0,1,1,1,0
"FT482","FAST","male","black",1,1,NA,1,1,1,1,1,0,0
"FT483","FAST","male","black",1,1,NA,1,1,1,1,1,1,0
"FT484","FAST","male","black",0,0,NA,0,0,0,0,1,0,1
"FT485","FAST","female","white",1,1,NA,0,1,0,1,1,1,0
"FT486","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT487","FAST","female","white",1,1,NA,1,1,1,0,1,1,0
"FT488","FAST","male","white",1,0,NA,1,1,0,0,1,0,1
"FT489","FAST","female","white",1,1,NA,1,1,1,1,1,1,1
"FT490","FAST","male","black",1,1,NA,0,1,1,0,1,1,0
"FT491","FAST","male","white",1,0,NA,1,1,1,1,1,1,1
"FT492","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT494","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT495","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT496","FAST","male","white",1,1,NA,1,1,1,1,1,1,0
"FT497","FAST","female","black",1,0,NA,1,1,0,1,1,1,1
"FT498","FAST","female","black",1,1,NA,1,1,1,1,1,1,0
"FT499","FAST","female","white",0,0,NA,0,0,0,0,1,0,1
"FT500","FAST","male","white",1,0,NA,0,1,0,1,0,1,0
"FT501","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT502","FAST","male","black",1,0,NA,0,1,0,1,0,1,0
"FT503","FAST","female","white",0,0,NA,0,0,0,0,0,0,1
"FT505","FAST","female","white",1,1,NA,0,0,1,0,1,1,1
"FT506","FAST","female","black",1,0,NA,1,1,1,1,1,1,1
"FT507","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT508","FAST","male","black",1,0,NA,1,1,1,1,1,1,1
"FT509","FAST","male","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FT510","FAST","male","black",1,1,NA,1,1,1,1,1,1,0
"FT511","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT512","FAST","male","white",1,0,NA,0,1,0,1,1,1,1
"FT513","FAST","female","white",1,1,NA,1,1,1,1,1,1,1
"FT514","FAST","male","black",1,1,NA,1,1,1,1,1,1,0
"FT515","FAST","male","white",1,0,NA,0,0,1,0,0,0,1
"FT516","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT517","FAST","male","white",1,1,NA,0,1,1,1,1,1,1
"FT518","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT519","FAST","male","white",0,0,NA,0,1,0,0,1,0,0
"FT520","FAST","male","black",0,0,NA,0,0,0,1,0,1,1
"FT521","FAST","male","white",1,0,NA,1,1,1,1,1,1,0
"FT522","FAST","male","black",1,0,NA,1,1,1,1,1,1,1
"FT523","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT524","FAST","female","black",1,1,NA,0,1,1,1,1,1,1
"FT525","FAST","male","white",1,0,NA,1,1,1,0,1,1,1
"FT526","FAST","female","black",1,0,NA,1,1,1,1,1,1,0
"FT527","FAST","female","black",0,0,NA,0,0,0,0,1,0,0
"FT528","FAST","male","black",1,0,NA,0,1,0,0,1,0,0
"FT529","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT530","FAST","male","white",1,0,NA,1,0,0,1,1,0,1
"FT531","FAST","female","black",1,0,NA,0,1,1,1,1,1,1
"FT532","FAST","male","black",0,0,NA,1,1,0,1,1,1,1
"FT533","FAST","female","white",0,0,NA,1,1,0,1,1,0,1
"FT534","FAST","male","white",0,0,NA,0,0,0,0,0,0,1
"FT535","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT537","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT538","FAST","male","black",0,0,NA,0,0,0,0,0,0,1
"FT539","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT540","FAST","male","black",1,1,NA,1,1,1,1,1,1,0
"FT541","FAST","female","white",0,0,NA,0,0,0,0,0,0,1
"FT542","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT544","FAST","male","black",1,0,NA,1,1,1,1,1,1,1
"FT545","FAST","male","black",1,1,NA,1,1,0,1,1,1,1
"FT546","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT547","FAST","female","white",1,1,NA,1,1,1,1,1,1,0
"FT548","FAST","female","white",0,0,NA,0,0,0,1,1,0,1
"FT549","FAST","male","white",1,0,NA,0,1,1,1,1,0,1
"FT550","FAST","male","white",1,0,NA,1,0,1,0,1,0,1
"FT551","FAST","female","black",0,0,NA,0,1,0,1,1,0,1
"FT552","FAST","male","black",1,0,NA,0,1,0,1,1,1,1
"FT553","FAST","female","white",1,0,NA,0,1,1,1,1,1,1
"FT554","FAST","male","black",1,0,NA,0,0,1,1,1,1,1
"FT555","FAST","female","black",1,1,NA,1,1,1,1,1,1,1
"FT556","FAST","male","white",0,0,NA,0,0,0,0,0,1,1
"FT557","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT558","FAST","female","black",1,0,NA,0,1,1,1,1,1,0
"FT559","FAST","male","black",1,0,NA,0,1,1,1,1,1,1
"FT560","FAST","male","black",1,0,NA,0,0,0,0,0,0,1
"FT561","FAST","female","black",1,0,NA,0,1,1,1,1,1,1
"FT562","FAST","female","black",1,1,NA,1,1,1,1,1,1,1
"FT563","FAST","male","black",1,1,NA,0,1,0,0,1,1,1
"FT564","FAST","female","white",0,0,NA,0,0,0,0,0,0,1
"FT565","FAST","male","white",1,0,NA,1,0,0,0,1,0,1
"FT566","FAST","male","white",1,1,NA,0,1,1,1,1,1,1
"FT567","FAST","male","white",0,0,NA,0,0,0,0,0,0,0
"FT568","FAST","male","white",1,1,NA,1,1,1,1,1,1,0
"FT569","FAST","male","white",1,0,NA,0,0,0,0,0,1,1
"FT570","FAST","male","black",1,1,NA,1,0,1,1,1,1,1
"FT571","FAST","male","black",1,1,NA,1,1,1,1,1,1,0
"FT572","FAST","male","white",1,0,NA,1,1,1,1,1,1,1
"FT573","FAST","male","black",0,0,NA,0,1,0,0,0,1,1
"FT574","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT575","FAST","male","black",1,1,NA,1,1,1,1,1,1,0
"FT576","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT577","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT578","FAST","male","black",1,0,NA,0,0,0,0,1,1,1
"FT579","FAST","female","white",0,1,NA,0,1,0,1,1,1,1
"FT580","FAST","female","white",1,0,NA,0,0,0,0,0,0,0
"FT582","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT583","FAST","female","black",0,0,NA,0,0,0,0,0,0,1
"FT584","FAST","male","black",1,0,NA,1,1,1,1,1,1,0
"FT585","FAST","male","white",1,1,NA,0,1,1,0,1,1,0
"FT586","FAST","female","black",1,0,NA,0,0,1,0,1,1,1
"FT587","FAST","female","black",1,1,NA,1,1,1,0,1,1,1
"FT588","FAST","female","white",1,1,NA,1,1,1,1,1,1,1
"FT589","FAST","male","black",1,1,NA,1,1,1,1,1,1,0
"FT590","FAST","female","black",1,1,NA,1,1,1,1,1,1,1
"FT591","FAST","female","white",1,1,NA,1,1,0,1,0,1,1
"FT592","FAST","male","white",1,0,NA,0,0,0,0,0,1,1
"FT593","FAST","male","black",1,0,NA,0,1,0,1,1,1,1
"FT594","FAST","male","black",0,0,NA,0,1,1,0,1,0,0
"FT595","FAST","male","black",1,0,NA,0,1,0,1,1,1,1
"FT596","FAST","female","white",0,0,NA,0,0,0,0,0,0,1
"FT599","FAST","male","white",1,0,NA,0,1,1,0,0,1,1
"FT600","FAST","female","white",1,0,NA,0,1,0,1,1,1,1
"FT601","FAST","female","black",1,1,NA,1,1,1,1,0,1,1
"FT602","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT603","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT604","FAST","male","black",1,0,NA,0,0,0,0,0,0,0
"FT606","FAST","female","black",1,1,NA,1,1,1,1,1,1,1
"FT607","FAST","male","white",1,0,NA,0,1,0,1,0,0,1
"FT608","FAST","male","black",1,1,NA,1,1,1,1,1,1,0
"FT609","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT610","FAST","female","black",1,1,NA,1,1,1,1,1,1,1
"FT611","FAST","male","white",1,0,NA,0,1,0,1,1,1,1
"FT612","FAST","male","black",1,1,NA,0,1,1,1,1,1,0
"FT613","FAST","male","white",1,0,NA,1,1,1,1,1,1,1
"FT614","FAST","male","black",1,0,NA,0,0,0,1,1,1,1
"FT615","FAST","male","black",0,0,NA,1,1,1,1,1,1,0
"FT616","FAST","female","black",1,0,NA,0,0,0,1,1,1,1
"FT618","FAST","male","white",0,0,NA,0,0,0,0,0,0,1
"FT620","FAST","male","white",0,0,NA,0,0,0,0,1,0,1
"FT621","FAST","male","black",1,0,NA,1,0,1,1,1,1,1
"FT622","FAST","male","black",1,1,NA,1,0,1,0,1,1,0
"FT623","FAST","male","black",1,0,NA,1,1,1,1,1,1,0
"FT624","FAST","male","white",1,0,NA,1,1,1,1,1,1,1
"FT625","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT626","FAST","female","black",1,0,NA,1,0,1,1,1,0,1
"FT627","FAST","female","black",1,0,NA,1,1,1,1,1,1,1
"FT628","FAST","male","black",1,0,NA,0,0,1,0,1,1,1
"FT629","FAST","female","white",1,1,NA,1,0,1,1,1,1,1
"FT630","FAST","male","white",1,1,NA,0,1,1,1,1,1,1
"FT631","FAST","female","black",0,0,NA,1,1,1,1,1,1,1
"FT632","FAST","male","black",1,0,NA,0,0,1,1,1,0,0
"FT633","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT634","FAST","male","black",1,0,NA,1,1,1,1,0,1,1
"FT635","FAST","male","white",1,1,NA,0,1,0,0,1,1,1
"FT636","FAST","male","white",1,0,NA,1,1,0,1,1,1,1
"FT637","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT638","FAST","male","white",1,0,NA,1,1,1,1,1,1,0
"FT639","FAST","male","white",1,0,NA,0,1,0,1,0,1,1
"FT640","FAST","female","black",1,0,NA,0,0,0,0,0,0,1
"FT642","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT643","FAST","female","black",1,0,NA,0,1,0,1,1,1,1
"FT644","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT645","FAST","female","white",1,0,NA,0,1,0,0,1,1,1
"FT646","FAST","female","black",1,1,NA,1,1,1,1,1,1,1
"FT647","FAST","male","black",1,0,NA,0,0,0,1,1,1,0
"FT648","FAST","female","white",1,1,NA,1,1,1,1,1,1,1
"FT649","FAST","female","white",1,0,NA,0,1,1,1,1,1,1
"FT650","FAST","female","white",0,0,NA,0,0,1,0,1,0,1
"FT651","FAST","female","white",1,0,NA,1,1,1,1,1,1,1
"FT652","FAST","male","black",1,1,NA,0,1,1,1,1,1,1
"FT653","FAST","female","black",1,0,NA,0,1,1,1,1,1,1
"FT654","FAST","male","white",0,0,NA,0,0,0,0,1,0,1
"FT655","FAST","male","black",1,0,NA,0,1,0,1,1,1,0
"FT658","FAST","female","black",1,1,NA,1,1,1,1,1,1,0
"FT659","FAST","male","white",1,0,NA,0,0,0,1,1,1,0
"FT661","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT662","FAST","male","white",1,1,NA,1,1,1,1,1,1,0
"FT663","FAST","male","black",1,1,NA,1,1,1,1,1,1,0
"FT664","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT665","FAST","female","white",1,0,NA,0,0,0,0,1,1,1
"FT666","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT667","FAST","male","black",1,0,NA,1,1,1,1,1,1,1
"FT668","FAST","female","black",1,0,NA,0,0,0,1,1,1,1
"FT669","FAST","female","white",1,1,NA,1,1,0,1,1,1,1
"FT670","FAST","male","white",1,0,NA,0,0,0,0,1,0,1
"FT671","FAST","male","black",1,0,NA,0,1,1,1,1,1,0
"FT672","FAST","male","white",1,1,NA,1,1,0,1,1,1,0
"FT673","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT674","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT675","FAST","male","black",1,1,NA,1,1,1,1,1,1,0
"FT676","FAST","female","white",0,0,NA,0,0,0,0,1,0,1
"FT677","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT678","FAST","male","black",1,0,NA,0,1,1,0,1,1,1
"FT680","FAST","male","black",1,0,NA,0,1,0,0,1,1,0
"FT681","FAST","female","white",1,0,NA,1,0,1,0,0,0,1
"FT682","FAST","male","white",1,0,NA,0,0,0,1,1,1,0
"FT683","FAST","male","white",1,0,NA,0,1,0,1,1,1,1
"FT684","FAST","male","white",1,0,NA,0,1,0,1,1,0,1
"FT685","FAST","female","white",1,0,NA,1,1,1,1,1,1,1
"FT686","FAST","male","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"FT687","FAST","male","black",1,1,NA,1,1,1,1,1,1,0
"FT688","FAST","female","black",0,0,NA,1,0,1,0,1,0,1
"FT689","FAST","male","white",1,0,NA,1,1,0,1,1,0,1
"FT690","FAST","female","white",1,1,NA,1,1,1,1,1,1,1
"FT691","FAST","male","white",1,0,NA,0,1,1,1,1,0,1
"FT692","FAST","male","black",1,1,NA,1,1,1,1,1,1,0
"FT693","FAST","male","white",0,0,NA,0,0,0,0,0,0,1
"FT694","FAST","female","black",1,0,NA,0,1,1,1,1,1,0
"FT695","FAST","male","black",1,0,NA,0,1,1,1,1,1,1
"FT696","FAST","female","black",1,0,NA,1,1,1,1,1,1,1
"FT697","FAST","female","white",1,1,NA,1,1,1,1,1,1,1
"FT698","FAST","female","black",1,0,NA,0,1,1,1,1,1,1
"FT699","FAST","male","black",0,0,NA,0,0,0,0,0,0,1
"FT701","FAST","male","black",1,0,NA,0,0,1,0,0,1,0
"FT702","FAST","male","black",1,1,NA,0,1,1,0,1,1,1
"FT703","FAST","female","white",1,0,NA,0,1,0,1,1,0,1
"FT704","FAST","male","white",1,1,NA,1,1,1,1,0,1,1
"FT705","FAST","male","white",1,0,NA,1,1,1,0,1,1,1
"FT706","FAST","female","white",1,1,NA,1,1,1,1,1,1,0
"FT707","FAST","male","white",1,0,NA,0,1,1,1,1,1,1
"FT708","FAST","male","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"FT709","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT710","FAST","female","black",1,1,NA,1,1,1,1,1,1,1
"FT711","FAST","male","black",0,0,NA,0,0,0,0,0,1,1
"FT712","FAST","female","white",1,1,NA,1,1,1,1,1,1,0
"FT713","FAST","male","black",1,0,NA,1,0,1,1,1,1,0
"FT714","FAST","female","white",1,1,NA,1,1,1,1,1,1,1
"FT715","FAST","male","black",1,0,NA,0,0,0,0,0,0,1
"FT716","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT718","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT719","FAST","male","white",1,1,NA,1,0,1,1,1,1,0
"FT720","FAST","female","white",0,0,NA,0,0,0,0,1,0,1
"FT721","FAST","male","black",1,0,NA,0,0,0,0,1,0,1
"FT722","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT723","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT724","FAST","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FT725","FAST","male","black",0,0,NA,1,0,0,0,1,0,1
"FT726","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT727","FAST","male","white",1,0,NA,1,1,1,1,1,1,1
"FT728","FAST","male","white",1,1,NA,1,1,1,0,0,1,1
"FT729","FAST","female","white",0,0,NA,0,0,1,1,0,1,1
"FT730","FAST","male","black",1,0,NA,0,1,1,1,1,1,1
"FT731","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT732","FAST","male","white",1,1,NA,1,1,1,1,1,1,0
"FT733","FAST","male","white",0,0,NA,0,0,0,0,0,0,1
"FT734","FAST","male","white",1,1,NA,1,1,1,1,1,1,0
"FT735","FAST","male","white",0,0,NA,0,0,0,0,0,0,1
"FT736","FAST","male","black",1,0,NA,0,0,0,0,1,1,0
"FT737","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT738","FAST","male","white",1,1,NA,0,1,1,1,1,1,0
"FT739","FAST","female","black",1,0,NA,1,1,1,1,1,1,1
"FT740","FAST","male","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"FT741","FAST","female","black",1,1,NA,1,1,1,1,1,0,1
"FT742","FAST","female","black",1,1,NA,1,1,1,1,1,1,1
"FT743","FAST","male","black",1,1,NA,1,1,1,1,1,1,0
"FT744","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT745","FAST","male","black",1,1,NA,0,0,0,0,0,1,0
"FT746","FAST","female","black",1,0,NA,0,0,0,0,1,1,1
"FT747","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT749","FAST","male","black",1,1,NA,1,1,1,1,1,1,0
"FT750","FAST","female","black",1,1,NA,0,1,0,1,1,1,1
"FT752","FAST","female","black",1,0,NA,0,0,0,1,1,1,1
"FT754","FAST","female","black",1,0,NA,1,1,0,1,1,1,1
"FT755","FAST","male","black",0,0,NA,0,0,0,0,0,0,1
"FT756","FAST","female","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"FT757","FAST","male","black",1,0,NA,0,0,0,1,1,1,1
"FT758","FAST","male","white",1,0,NA,1,1,0,1,1,0,1
"FT759","FAST","female","white",1,1,NA,1,1,1,1,1,1,0
"FT760","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT761","FAST","male","black",1,0,NA,1,1,1,1,1,1,1
"FT762","FAST","female","white",1,1,NA,1,1,1,1,1,0,1
"FT763","FAST","male","white",1,0,NA,0,1,1,1,1,1,0
"FT764","FAST","female","black",1,0,NA,1,1,1,1,1,1,0
"FT765","FAST","female","black",1,1,NA,1,1,1,1,1,1,1
"FT766","FAST","female","white",0,0,NA,0,1,0,1,1,1,1
"FT768","FAST","female","white",1,0,NA,0,1,1,1,1,1,1
"FT769","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT770","FAST","male","black",1,0,NA,0,1,1,0,1,1,1
"FT771","FAST","female","white",1,0,NA,1,1,1,1,1,0,1
"FT772","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT773","FAST","male","black",1,0,NA,1,1,1,1,1,1,0
"FT774","FAST","female","white",1,0,NA,0,0,0,0,0,0,1
"FT775","FAST","male","white",1,0,NA,0,1,1,1,1,0,1
"FT776","FAST","male","black",1,0,NA,1,1,1,1,1,1,1
"FT777","FAST","male","black",1,0,NA,1,1,1,1,1,1,0
"FT778","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT779","FAST","female","black",0,0,NA,1,0,0,0,0,0,0
"FT780","FAST","female","black",1,1,NA,1,1,1,1,1,1,1
"FT782","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT783","FAST","male","black",1,0,NA,0,1,1,1,1,1,0
"FT784","FAST","male","black",1,0,NA,1,1,1,1,1,1,1
"FT785","FAST","male","white",1,1,NA,1,1,1,1,1,1,0
"FT786","FAST","female","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FT787","FAST","female","black",1,1,NA,1,1,1,1,1,1,0
"FT788","FAST","female","white",1,0,NA,1,0,1,1,1,1,0
"FT789","FAST","male","white",1,0,NA,0,1,1,1,1,1,1
"FT790","FAST","male","white",1,0,NA,0,0,1,0,0,0,0
"FT791","FAST","male","white",1,0,NA,0,1,0,0,0,0,0
"FT792","FAST","male","black",0,0,NA,1,0,1,1,1,1,1
"FT793","FAST","male","white",1,1,NA,1,1,1,1,1,1,0
"FT796","FAST","female","black",1,0,NA,1,1,1,1,1,1,0
"FT797","FAST","female","black",0,0,NA,0,0,0,0,0,0,1
"FT798","FAST","male","black",1,0,NA,0,1,1,1,1,1,1
"FT799","FAST","female","black",1,0,NA,1,1,1,1,1,1,1
"FT800","FAST","male","white",1,0,NA,0,0,0,0,0,0,0
"FT801","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT802","FAST","female","white",1,0,NA,1,1,1,1,1,1,1
"FT803","FAST","male","black",1,1,NA,0,1,1,1,1,1,1
"FT804","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT805","FAST","male","white",1,1,NA,1,1,1,1,1,1,0
"FT806","FAST","male","black",1,0,NA,0,1,0,0,1,1,1
"FT807","FAST","male","black",1,1,NA,1,1,1,1,1,1,0
"FT808","FAST","male","black",1,1,NA,1,0,1,1,1,1,0
"FT809","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT810","FAST","male","white",1,0,NA,0,1,1,1,1,1,0
"FT811","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT812","FAST","female","black",1,1,NA,1,1,1,1,1,1,1
"FT813","FAST","male","black",1,1,NA,0,1,1,1,1,1,1
"FT814","FAST","male","white",1,1,NA,0,0,1,0,1,1,1
"FT815","FAST","male","black",1,1,NA,0,1,1,1,1,1,1
"FT816","FAST","male","white",1,0,NA,0,1,1,1,1,1,1
"FT817","FAST","female","black",1,1,NA,0,0,1,1,1,1,1
"FT818","FAST","female","white",1,0,NA,0,1,1,1,1,1,1
"FT819","FAST","female","black",1,1,NA,1,1,1,1,1,1,1
"FT820","FAST","female","black",1,1,NA,1,1,1,1,1,1,0
"FT821","FAST","female","white",1,1,NA,1,1,1,1,1,1,1
"FT822","FAST","male","black",1,1,NA,1,1,1,1,1,1,0
"FT823","FAST","male","black",1,0,NA,0,1,1,1,1,1,1
"FT824","FAST","male","black",1,0,NA,0,1,1,0,1,1,1
"FT825","FAST","male","white",1,0,NA,0,1,0,1,1,1,1
"FT826","FAST","male","black",1,0,NA,0,0,0,0,0,0,1
"FT827","FAST","male","white",1,1,NA,1,1,1,1,1,1,0
"FT828","FAST","female","black",1,0,NA,1,1,1,1,1,1,1
"FT829","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT830","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT831","FAST","male","black",1,1,NA,1,1,1,1,1,1,0
"FT832","FAST","male","white",1,0,NA,1,1,1,1,1,1,0
"FT833","FAST","male","black",1,1,NA,1,0,1,0,1,1,0
"FT834","FAST","male","white",0,0,NA,0,0,0,0,1,0,1
"FT835","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT836","FAST","male","black",1,1,NA,1,1,1,1,1,1,0
"FT837","FAST","male","black",1,1,NA,1,1,1,1,1,1,0
"FT838","FAST","male","black",1,0,NA,0,1,1,1,1,1,1
"FT839","FAST","male","white",1,1,NA,0,1,1,1,1,0,1
"FT840","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT841","FAST","female","white",1,0,NA,0,0,0,1,1,1,1
"FT843","FAST","female","white",1,1,NA,1,1,1,1,1,1,0
"FT845","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT846","FAST","female","white",1,0,NA,1,1,0,1,1,0,1
"FT847","FAST","male","black",1,0,NA,0,0,0,0,1,1,0
"FT848","FAST","female","black",1,1,NA,1,1,1,1,1,1,0
"FT849","FAST","male","black",1,1,NA,0,1,0,1,1,0,1
"FT850","FAST","male","black",1,0,NA,1,1,1,1,0,1,0
"FT851","FAST","male","white",1,0,NA,0,0,0,1,1,1,1
"FT852","FAST","female","black",1,0,NA,0,0,1,0,0,0,1
"FT853","FAST","male","white",1,0,NA,1,1,0,1,1,1,1
"FT855","FAST","female","black",1,1,NA,1,1,1,1,1,1,0
"FT856","FAST","male","white",1,0,NA,1,1,1,1,1,1,1
"FT857","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT858","FAST","male","white",1,1,NA,1,1,1,1,1,1,0
"FT859","FAST","male","black",1,0,NA,0,0,0,0,0,0,0
"FT861","FAST","female","black",1,0,NA,1,1,1,1,1,1,0
"FT862","FAST","male","black",1,1,NA,0,1,0,1,1,1,1
"FT863","FAST","male","white",1,0,NA,0,0,0,0,1,0,1
"FT864","FAST","female","black",1,0,NA,0,1,0,1,1,1,0
"FT865","FAST","female","white",1,0,NA,1,0,0,1,1,1,1
"FT866","FAST","female","black",0,0,NA,0,0,0,0,0,0,1
"FT867","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
"FT868","FAST","female","white",1,0,NA,0,1,1,1,1,1,1
"FT869","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT870","FAST","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"FT871","FAST","female","white",1,0,NA,1,0,1,1,1,0,1
"FT872","FAST","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FT873","FAST","male","black",1,0,NA,1,1,0,1,1,1,1
"FT874","FAST","male","white",1,1,NA,0,1,0,1,1,0,1
"FT877","FAST","male","white",1,1,NA,1,1,0,1,1,1,1
"FT878","FAST","male","white",1,1,NA,1,1,0,1,1,1,1
"FT879","FAST","female","white",1,1,NA,1,1,1,1,1,1,0
"FT882","FAST","male","white",1,1,NA,1,1,1,1,1,1,1
"FT883","FAST","male","black",1,0,NA,1,1,1,1,1,1,1
"FT884","FAST","male","black",1,1,NA,1,1,1,1,1,1,1
